EmployeeID,FirstName,Department,JobRole,Age,Gender,MaritalStatus,Education,State,City,HireDate,TerminationDate,Attrition,MonthlySalary,AnnualSalary,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHomeKM,NumCompaniesWorked,TrainingHoursLastYear,TenureYears,AgeGroup,SalaryBand,IsAttrited
100331,Employee100331,Emergency,ER Nurse,21,Female,Divorced,Master's Degree,NJ,Jersey City,2019-01-11,,No,7150.0,85800.0,2,2.0,2,No,7.7,1,17,6.97,20-29,70-90K,0
114029,Employee114029,Pharmacy,Pharmacy Technician,52,Female,Single,Master's Degree,NJ,Jersey City,2024-01-15,,No,5608.33,67300.0,4,2.0,1,No,14.4,5,31,1.96,50-59,50-70K,0
103511,Employee103511,Finance,Accountant,31,Female,Married,Associate Degree,PA,Allentown,2017-10-14,,No,4450.0,53400.0,1,2.0,1,No,3.2,2,27,8.22,30-39,50-70K,0
114364,Employee114364,It,IT Support,39,Female,Married,Bachelor's Degree,PA,Philadelphia,2019-01-30,,No,4925.0,59100.0,2,3.0,3,No,2.1,5,41,6.92,30-39,50-70K,0
105612,Employee105612,Finance,Financial Analyst,35,Female,Divorced,Bachelor's Degree,CT,Hartford,2020-11-07,,No,6683.33,80200.0,3,2.0,3,No,1.0,2,12,5.15,30-39,70-90K,0
109054,Employee109054,Administration,Office Manager,34,Male,Single,Master's Degree,PA,Allentown,2021-03-20,,No,11091.67,133100.0,5,2.0,2,No,1.0,3,11,4.79,30-39,120K+,0
106875,Employee106875,Emergency,ER Physician,37,Female,Single,Bachelor's Degree,NJ,Newark,2023-03-24,,No,9850.0,118200.0,4,3.0,3,Yes,2.8,0,37,2.78,30-39,90-120K,0
101199,Employee101199,Radiology,Radiologic Technologist,26,Male,Single,Bachelor's Degree,PA,Pittsburgh,2017-08-01,,No,6550.0,78600.0,1,2.0,3,No,1.0,2,27,8.42,20-29,70-90K,0
105208,Employee105208,It,Network Engineer,27,Female,Married,High School,NJ,Jersey City,2018-08-05,,No,6058.33,72700.0,4,4.0,3,No,3.8,6,49,7.41,20-29,70-90K,0
104424,Employee104424,Lab Services,Lab Manager,46,Male,Divorced,High School,MA,Springfield,2017-03-08,,No,10591.67,127100.0,2,4.0,3,No,7.6,3,24,8.82,40-49,120K+,0
103952,Employee103952,Lab Services,Phlebotomist,35,Female,Married,Bachelor's Degree,MA,Worcester,2020-03-09,,No,5075.0,60900.0,2,3.0,3,No,6.4,0,9,5.82,30-39,50-70K,0
101089,Employee101089,Radiology,Radiologic Technologist,47,Female,Divorced,Associate Degree,MA,Worcester,2021-02-22,,No,6358.33,76300.0,5,2.0,4,No,1.5,3,19,4.86,40-49,70-90K,0
112412,Employee112412,Human Resources,HR Manager,23,Non-Binary,Divorced,Bachelor's Degree,PA,Pittsburgh,2017-03-08,,No,10958.33,131500.0,4,3.0,3,No,6.4,1,48,8.82,20-29,120K+,0
113337,Employee113337,Facilities,Maintenance Tech,64,Male,Divorced,Master's Degree,NY,Rochester,2018-03-22,,No,6075.0,72900.0,3,4.0,4,Yes,3.5,3,11,7.78,60+,70-90K,0
102516,Employee102516,Emergency,Paramedic,41,Male,Single,High School,CT,Hartford,2021-06-09,,No,4083.33,49000.0,3,3.0,4,No,31.0,3,56,4.56,40-49,<50K,0
108196,Employee108196,Emergency,ER Physician,24,Female,Divorced,Bachelor's Degree,CT,New Haven,2023-05-29,,No,9458.33,113500.0,3,4.0,4,No,11.2,1,46,2.6,20-29,90-120K,0
111950,Employee111950,Emergency,ER Nurse,36,Female,Single,Master's Degree,CT,Hartford,2020-03-23,,No,6983.33,83800.0,3,1.0,5,No,1.7,1,26,5.78,30-39,70-90K,0
103725,Employee103725,Emergency,ER Nurse,32,Male,Married,Bachelor's Degree,PA,Philadelphia,2015-03-08,,No,7558.33,90700.0,2,1.0,3,No,4.3,3,5,10.82,30-39,90-120K,0
114611,Employee114611,Facilities,Facilities Manager,28,Male,Single,Bachelor's Degree,NJ,Jersey City,2018-05-18,2023-08-01,Yes,10500.0,126000.0,1,3.0,4,Yes,8.9,0,55,5.2,20-29,120K+,1
104041,Employee104041,Surgery,Surgical Tech,38,Non-Binary,Divorced,Bachelor's Degree,NY,Buffalo,2023-07-27,,No,4933.33,59200.0,2,3.0,3,Yes,1.2,5,32,2.43,30-39,50-70K,0
107924,Employee107924,Administration,Office Manager,44,Male,Married,Bachelor's Degree,NY,Albany,2015-12-03,,No,10958.33,131500.0,5,5.0,2,No,15.1,4,26,10.08,40-49,120K+,0
102460,Employee102460,Pharmacy,Pharmacist,39,Male,Married,Bachelor's Degree,NJ,Newark,2025-04-03,2025-08-19,Yes,7608.33,91300.0,3,3.0,3,Yes,10.5,1,38,0.38,30-39,90-120K,1
100550,Employee100550,Nursing,Staff Nurse,31,Female,Married,Bachelor's Degree,CT,Hartford,2016-12-18,,No,6933.33,83200.0,5,3.0,3,No,16.8,1,43,9.04,30-39,70-90K,0
113666,Employee113666,Emergency,ER Nurse,53,Male,Single,Bachelor's Degree,MA,Boston,2022-07-15,,No,5991.67,71900.0,3,1.0,2,No,1.0,2,51,3.47,50-59,70-90K,0
105582,Employee105582,Nursing,ICU Nurse,29,Female,Married,Associate Degree,CT,Hartford,2021-04-13,,No,5916.67,71000.0,2,3.0,3,No,1.0,5,40,4.72,20-29,70-90K,0
102301,Employee102301,Pharmacy,Pharmacist,29,Female,Single,Associate Degree,PA,Pittsburgh,2014-03-29,,No,7866.67,94400.0,3,3.0,3,Yes,2.2,2,18,11.76,20-29,90-120K,0
104361,Employee104361,It,Systems Analyst,50,Male,Single,Associate Degree,NJ,Trenton,2018-08-12,,No,7258.33,87100.0,2,4.0,4,No,14.4,2,36,7.39,50-59,70-90K,0
103096,Employee103096,Pharmacy,Pharmacist,40,Male,Divorced,Master's Degree,NY,Rochester,2019-05-30,,No,7566.67,90800.0,3,3.0,4,No,3.8,1,2,6.59,40-49,90-120K,0
114108,Employee114108,Administration,Admin Assistant,21,Non-Binary,Married,Bachelor's Degree,NJ,Trenton,2020-10-30,,No,4866.67,58400.0,2,3.0,3,No,7.9,5,30,5.17,20-29,50-70K,0
109664,Employee109664,Administration,Office Manager,28,Female,Single,Master's Degree,PA,Philadelphia,2024-11-11,,No,10750.0,129000.0,3,3.0,5,No,2.3,2,51,1.14,20-29,120K+,0
109427,Employee109427,Facilities,Maintenance Tech,50,Non-Binary,Single,Associate Degree,CT,Hartford,2023-11-26,,No,3983.33,47800.0,1,4.0,1,No,12.4,1,27,2.1,50-59,<50K,0
109347,Employee109347,Pharmacy,Pharmacy Technician,33,Female,Married,Associate Degree,MA,Worcester,2022-10-20,,No,4716.67,56600.0,1,3.0,3,No,9.1,6,17,3.2,30-39,50-70K,0
109594,Employee109594,Administration,Office Manager,51,Male,Divorced,Bachelor's Degree,NY,Albany,2019-05-09,2021-04-26,Yes,10683.33,128200.0,3,2.0,3,No,16.3,1,30,1.97,50-59,120K+,1
112572,Employee112572,Administration,Records Clerk,41,Female,Divorced,Master's Degree,MA,Springfield,2016-03-03,2023-05-15,Yes,6100.0,73200.0,2,2.0,3,No,2.7,0,22,7.2,40-49,70-90K,1
108093,Employee108093,Radiology,Imaging Specialist,47,Male,Single,Bachelor's Degree,PA,Pittsburgh,2019-09-13,,No,7483.33,89800.0,3,3.0,3,No,4.2,0,19,6.3,40-49,70-90K,0
100919,Employee100919,Surgery,Surgical Tech,49,Female,Married,Master's Degree,PA,Allentown,2023-12-24,,No,5716.67,68600.0,2,1.0,3,No,5.1,3,50,2.02,40-49,50-70K,0
105161,Employee105161,Lab Services,Lab Manager,46,Female,Divorced,Bachelor's Degree,NJ,Newark,2018-07-22,,No,10341.67,124100.0,2,3.0,3,No,14.0,3,33,7.45,40-49,120K+,0
110541,Employee110541,Finance,Billing Specialist,31,Male,Married,Master's Degree,CT,Hartford,2014-05-03,,No,7650.0,91800.0,4,2.0,3,No,5.0,2,42,11.67,30-39,90-120K,0
109816,Employee109816,Emergency,ER Physician,40,Female,Divorced,Associate Degree,PA,Pittsburgh,2022-01-12,2025-12-01,Yes,9275.0,111300.0,3,2.0,1,No,6.7,0,10,3.89,40-49,90-120K,1
111853,Employee111853,Lab Services,Phlebotomist,34,Female,Divorced,Master's Degree,NJ,Trenton,2021-07-14,,No,5958.33,71500.0,3,2.0,1,No,13.5,1,40,4.47,30-39,70-90K,0
113179,Employee113179,Finance,Accountant,40,Male,Married,Associate Degree,MA,Boston,2018-01-24,2021-04-03,Yes,4591.67,55100.0,2,3.0,3,No,52.9,1,30,3.19,40-49,50-70K,1
102602,Employee102602,Finance,Billing Specialist,34,Female,Married,High School,NY,Rochester,2017-04-26,,No,7000.0,84000.0,4,3.0,2,Yes,12.0,0,34,8.68,30-39,70-90K,0
103634,Employee103634,Nursing,Charge Nurse,37,Female,Divorced,Master's Degree,PA,Philadelphia,2020-05-17,,No,7966.67,95600.0,3,3.0,2,No,3.9,3,9,5.63,30-39,90-120K,0
110014,Employee110014,Nursing,ICU Nurse,40,Female,Divorced,Associate Degree,PA,Pittsburgh,2025-08-15,,No,5891.67,70700.0,4,2.0,2,No,1.4,3,33,0.38,40-49,70-90K,0
108660,Employee108660,Human Resources,HR Manager,47,Female,Divorced,Bachelor's Degree,MA,Springfield,2016-01-23,,No,11166.67,134000.0,1,3.0,2,Yes,7.3,5,24,9.94,40-49,120K+,0
105098,Employee105098,Human Resources,HR Manager,29,Male,Single,Bachelor's Degree,NJ,Trenton,2023-01-03,,No,9808.33,117700.0,4,3.0,3,No,12.2,3,37,3.0,20-29,90-120K,0
109685,Employee109685,It,Systems Analyst,46,Female,Single,High School,PA,Philadelphia,2025-02-27,2025-08-25,Yes,7383.33,88600.0,1,2.0,3,No,1.0,0,24,0.49,40-49,70-90K,1
104631,Employee104631,Finance,Financial Analyst,21,Female,Married,Master's Degree,MA,Boston,2015-04-16,,No,8241.67,98900.0,2,3.0,3,No,6.0,0,5,10.71,20-29,90-120K,0
114094,Employee114094,Lab Services,Phlebotomist,35,Male,Divorced,Associate Degree,MA,Springfield,2019-10-16,2025-12-13,Yes,4183.33,50200.0,2,2.0,3,Yes,2.5,3,23,6.16,30-39,50-70K,1
114517,Employee114517,Facilities,Facilities Manager,42,Female,Single,Master's Degree,NJ,Newark,2014-07-01,,No,11000.0,132000.0,4,1.0,3,No,14.5,0,19,11.5,40-49,120K+,0
104171,Employee104171,Human Resources,Benefits Coordinator,35,Female,Married,Bachelor's Degree,NJ,Trenton,2022-08-03,,No,4633.33,55600.0,4,2.0,4,No,22.6,4,26,3.41,30-39,50-70K,0
112001,Employee112001,Emergency,ER Nurse,43,Female,Married,Bachelor's Degree,PA,Pittsburgh,2014-08-12,,No,6633.33,79600.0,4,2.0,2,Yes,11.1,3,41,11.39,40-49,70-90K,0
110407,Employee110407,Nursing,ICU Nurse,47,Female,Divorced,Master's Degree,NY,Albany,2024-04-13,,No,7033.33,84400.0,4,2.0,2,Yes,26.0,5,12,1.72,40-49,70-90K,0
111947,Employee111947,Surgery,Anesthesiologist,44,Female,Divorced,Master's Degree,NY,Buffalo,2014-06-06,,No,11358.33,136300.0,3,4.0,2,No,6.6,1,35,11.57,40-49,120K+,0
101889,Employee101889,Surgery,Surgical Tech,54,Male,Married,Bachelor's Degree,PA,Pittsburgh,2023-04-15,,No,4391.67,52700.0,2,4.0,3,Yes,36.3,3,17,2.72,50-59,50-70K,0
113130,Employee113130,Human Resources,Recruiter,33,Male,Married,Bachelor's Degree,NY,Buffalo,2024-04-14,2024-08-24,Yes,4633.33,55600.0,2,1.0,2,Yes,2.1,1,25,0.36,30-39,50-70K,1
105806,Employee105806,Human Resources,Recruiter,37,Female,Divorced,Associate Degree,PA,Pittsburgh,2020-12-14,,No,4683.33,56200.0,2,3.0,2,No,2.0,3,34,5.05,30-39,50-70K,0
104862,Employee104862,Administration,Office Manager,40,Female,Single,Master's Degree,NY,Syracuse,2014-02-12,,No,11425.0,137100.0,3,3.0,3,No,9.0,2,31,11.89,40-49,120K+,0
111321,Employee111321,Radiology,Radiologic Technologist,40,Female,Single,Associate Degree,PA,Pittsburgh,2024-02-27,,No,6183.33,74200.0,3,3.0,3,No,9.4,4,23,1.85,40-49,70-90K,0
110680,Employee110680,Human Resources,HR Manager,30,Male,Divorced,Bachelor's Degree,PA,Pittsburgh,2021-04-17,,No,10416.67,125000.0,3,4.0,3,No,54.8,0,31,4.71,30-39,120K+,0
106121,Employee106121,Administration,Office Manager,24,Male,Married,Bachelor's Degree,CT,Hartford,2023-04-03,,No,10383.33,124600.0,1,4.0,2,No,5.4,1,19,2.75,20-29,120K+,0
112884,Employee112884,It,IT Support,26,Non-Binary,Single,Associate Degree,NJ,Jersey City,2018-08-25,,No,4833.33,58000.0,2,1.0,2,No,8.7,2,26,7.35,20-29,50-70K,0
108214,Employee108214,Lab Services,Phlebotomist,32,Male,Single,Bachelor's Degree,MA,Boston,2024-01-21,,No,4875.0,58500.0,3,2.0,2,Yes,2.0,5,19,1.95,30-39,50-70K,0
101205,Employee101205,Pharmacy,Pharmacist,47,Female,Single,Not Specified,CT,Hartford,2019-04-27,,No,7600.0,91200.0,2,3.0,3,No,8.4,2,40,6.68,40-49,90-120K,0
106525,Employee106525,Finance,Accountant,25,Male,Single,Bachelor's Degree,PA,Allentown,2022-05-27,,No,5350.0,64200.0,2,2.0,1,No,1.0,4,25,3.6,20-29,50-70K,0
102674,Employee102674,Patient Support,Case Manager,29,Male,Single,Bachelor's Degree,NJ,Jersey City,2021-12-01,,No,10408.33,124900.0,4,2.0,3,No,8.6,2,34,4.08,20-29,120K+,0
105626,Employee105626,Finance,Financial Analyst,38,Male,Single,Bachelor's Degree,NJ,Trenton,2019-08-24,,No,7200.0,86400.0,4,4.0,3,No,22.8,4,25,6.36,30-39,70-90K,0
111957,Employee111957,It,IT Support,28,Male,Divorced,Bachelor's Degree,NJ,Trenton,2018-01-30,,No,5333.33,64000.0,4,2.0,4,Yes,14.9,2,21,7.92,20-29,50-70K,0
111468,Employee111468,Radiology,Radiologist,36,Female,Married,Master's Degree,MA,Worcester,2014-03-28,2022-02-06,Yes,11525.0,138300.0,2,4.0,3,No,3.8,1,33,7.86,30-39,120K+,1
110596,Employee110596,Facilities,Custodian,36,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2014-05-09,,No,5366.67,64400.0,3,1.0,1,No,11.0,4,39,11.65,30-39,50-70K,0
107358,Employee107358,Facilities,Maintenance Tech,40,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2016-06-26,,No,5491.67,65900.0,2,3.0,3,No,8.6,2,21,9.52,40-49,50-70K,0
111785,Employee111785,Surgery,Surgeon,44,Female,Married,Bachelor's Degree,PA,Allentown,2023-09-17,,No,10450.0,125400.0,4,3.0,4,No,21.4,2,2,2.29,40-49,120K+,0
109507,Employee109507,Patient Support,Intake Specialist,43,Female,Married,Doctorate,NJ,Trenton,2015-09-18,2017-05-09,Yes,9200.0,110400.0,3,1.0,3,Yes,1.1,2,23,1.64,40-49,90-120K,1
110554,Employee110554,Administration,Records Clerk,45,Male,Married,High School,PA,Pittsburgh,2016-05-02,,No,4358.33,52300.0,3,4.0,5,No,1.6,1,5,9.67,40-49,50-70K,0
106632,Employee106632,Patient Support,Patient Coordinator,52,Female,Married,Bachelor's Degree,MA,Boston,2025-06-30,,No,4125.0,49500.0,4,2.0,4,No,6.6,2,31,0.51,50-59,<50K,0
109240,Employee109240,It,IT Support,47,Female,Married,Master's Degree,CT,Hartford,2015-04-26,,No,5933.33,71200.0,2,3.0,3,Yes,34.5,1,38,10.69,40-49,70-90K,0
103248,Employee103248,Emergency,ER Nurse,21,Male,Single,Associate Degree,NJ,Jersey City,2019-08-12,,No,5900.0,70800.0,2,1.0,3,No,6.7,2,44,6.39,20-29,70-90K,0
114194,Employee114194,It,IT Support,31,Male,Married,Associate Degree,NJ,Newark,2016-01-16,,No,4641.67,55700.0,1,4.0,3,Yes,8.9,0,39,9.96,30-39,50-70K,0
104391,Employee104391,Facilities,Maintenance Tech,51,Female,Married,Associate Degree,NY,Rochester,2014-12-02,,No,5416.67,65000.0,3,1.0,4,No,10.6,2,65,11.08,50-59,50-70K,0
112259,Employee112259,Surgery,Surgical Tech,26,Female,Single,Bachelor's Degree,NY,Buffalo,2024-07-14,,No,4883.33,58600.0,3,3.0,3,No,36.1,2,39,1.47,20-29,50-70K,0
106074,Employee106074,Patient Support,Case Manager,29,Female,Single,Bachelor's Degree,CT,New Haven,2015-07-27,,No,10108.33,121300.0,3,3.0,2,No,19.9,1,33,10.43,20-29,120K+,0
113594,Employee113594,Finance,Accountant,38,Female,Single,Master's Degree,MA,Springfield,2014-03-04,,No,6016.67,72200.0,3,3.0,2,No,34.4,4,29,11.83,30-39,70-90K,0
100811,Employee100811,Surgery,Surgical Tech,33,Female,Divorced,Bachelor's Degree,NJ,Trenton,2019-04-06,,No,4475.0,53700.0,2,2.0,3,No,2.9,3,46,6.74,30-39,50-70K,0
111934,Employee111934,Human Resources,HR Manager,47,Male,Divorced,Master's Degree,PA,Philadelphia,2014-03-29,,No,11766.67,141200.0,4,3.0,3,Yes,4.0,3,36,11.76,40-49,120K+,0
106786,Employee106786,Pharmacy,Pharmacy Technician,39,Male,Married,Master's Degree,NJ,Jersey City,2022-08-04,,No,4900.0,58800.0,4,4.0,3,No,6.0,4,33,3.41,30-39,50-70K,0
110672,Employee110672,Nursing,Nurse Practitioner,39,Male,Married,Associate Degree,PA,Philadelphia,2022-05-14,,No,6583.33,79000.0,3,3.0,2,No,16.4,3,51,3.64,30-39,70-90K,0
112396,Employee112396,Human Resources,Recruiter,40,Female,Single,Master's Degree,PA,Philadelphia,2025-01-26,,No,5150.0,61800.0,4,3.0,2,No,8.9,4,24,0.93,40-49,50-70K,0
114755,Employee114755,Administration,Admin Assistant,32,Male,Divorced,Associate Degree,NY,Rochester,2016-02-28,,No,5516.67,66200.0,2,3.0,3,No,18.1,2,8,9.84,30-39,50-70K,0
101369,Employee101369,Patient Support,Case Manager,38,Male,Married,High School,NY,Buffalo,2022-08-18,,No,9966.67,119600.0,3,2.0,3,No,9.3,3,53,3.37,30-39,90-120K,0
110861,Employee110861,Patient Support,Intake Specialist,38,Male,Married,Bachelor's Degree,CT,Stamford,2023-12-03,,No,7383.33,88600.0,2,3.0,3,No,12.3,2,0,2.08,30-39,70-90K,0
101521,Employee101521,Emergency,ER Nurse,33,Non-Binary,Single,Master's Degree,NJ,Jersey City,2017-06-17,,No,7366.67,88400.0,5,2.0,3,Yes,9.4,3,13,8.54,30-39,70-90K,0
112224,Employee112224,Nursing,Staff Nurse,49,Female,Divorced,Associate Degree,NY,Buffalo,2022-10-25,,No,5108.33,61300.0,5,4.0,3,Yes,10.8,2,41,3.19,40-49,50-70K,0
114330,Employee114330,Administration,Records Clerk,42,Male,Single,Bachelor's Degree,NJ,Trenton,2021-08-02,,No,4566.67,54800.0,2,3.0,4,No,3.4,0,16,4.42,40-49,50-70K,0
101206,Employee101206,Patient Support,Intake Specialist,34,Male,Single,Bachelor's Degree,NJ,Jersey City,2015-08-26,,No,7675.0,92100.0,5,1.0,3,No,1.0,1,23,10.35,30-39,90-120K,0
107239,Employee107239,Administration,Office Manager,54,Male,Married,Master's Degree,NY,Syracuse,2015-06-11,,No,11333.33,136000.0,4,2.0,3,Yes,8.4,1,26,10.56,50-59,120K+,0
102333,Employee102333,Lab Services,Phlebotomist,40,Female,Divorced,Bachelor's Degree,NY,Rochester,2016-05-06,2023-07-27,Yes,5341.67,64100.0,3,4.0,3,No,15.5,3,44,7.22,40-49,50-70K,1
104035,Employee104035,Surgery,Surgeon,30,Male,Married,Bachelor's Degree,MA,Worcester,2018-08-29,,No,10500.0,126000.0,4,2.0,2,Yes,2.4,1,31,7.34,30-39,120K+,0
103850,Employee103850,Lab Services,Lab Manager,31,Female,Single,Master's Degree,PA,Pittsburgh,2023-10-25,,No,10075.0,120900.0,3,2.0,3,No,26.9,1,18,2.19,30-39,120K+,0
104227,Employee104227,Administration,Office Manager,48,Male,Married,Bachelor's Degree,NY,Albany,2014-03-21,2019-04-06,Yes,10283.33,123400.0,5,4.0,4,No,31.0,2,30,5.04,40-49,120K+,1
109148,Employee109148,Surgery,Anesthesiologist,41,Female,Single,Master's Degree,NJ,Newark,2022-04-18,,No,11050.0,132600.0,3,2.0,1,No,1.6,2,22,3.71,40-49,120K+,0
100860,Employee100860,Emergency,Paramedic,36,Male,Married,High School,CT,Stamford,2017-02-05,,No,4316.67,51800.0,1,2.0,3,No,6.3,1,44,8.9,30-39,50-70K,0
102034,Employee102034,Finance,Accountant,36,Female,Married,Associate Degree,NJ,Newark,2022-08-25,,No,4008.33,48100.0,2,4.0,2,No,11.7,1,32,3.35,30-39,<50K,0
101316,Employee101316,Human Resources,Benefits Coordinator,37,Female,Single,Bachelor's Degree,NJ,Trenton,2014-09-01,,No,5208.33,62500.0,3,4.0,2,No,30.6,2,39,11.33,30-39,50-70K,0
110592,Employee110592,Patient Support,Patient Coordinator,39,Female,Single,Bachelor's Degree,CT,Stamford,2020-12-23,,No,4883.33,58600.0,2,3.0,3,No,2.0,3,30,5.02,30-39,50-70K,0
108499,Employee108499,Administration,Office Manager,29,Male,Single,Doctorate,CT,New Haven,2014-01-28,,No,12258.33,147100.0,2,2.0,3,No,2.5,3,45,11.93,20-29,120K+,0
107123,Employee107123,It,Systems Analyst,34,Male,Divorced,High School,PA,Allentown,2021-05-31,,No,6966.67,83600.0,3,3.0,3,No,12.5,4,0,4.59,30-39,70-90K,0
104720,Employee104720,Lab Services,Lab Manager,38,Female,Married,Bachelor's Degree,NY,Buffalo,2020-02-19,,No,10750.0,129000.0,3,3.0,2,No,15.7,1,39,5.87,30-39,120K+,0
107639,Employee107639,Facilities,Maintenance Tech,45,Female,Divorced,Associate Degree,NJ,Jersey City,2025-12-23,,No,4008.33,48100.0,2,1.0,3,No,26.4,4,16,0.02,40-49,<50K,0
104785,Employee104785,Lab Services,Phlebotomist,38,Female,Single,Bachelor's Degree,PA,Allentown,2020-03-16,,No,4883.33,58600.0,3,3.0,2,Yes,18.1,1,43,5.8,30-39,50-70K,0
112097,Employee112097,It,Network Engineer,34,Male,Single,Master's Degree,NY,Buffalo,2022-08-02,,No,6783.33,81400.0,2,1.0,2,No,6.4,3,26,3.42,30-39,70-90K,0
100056,Employee100056,Radiology,Imaging Specialist,36,Male,Married,Bachelor's Degree,NJ,Trenton,2016-12-21,,No,7875.0,94500.0,2,3.0,3,No,1.0,1,16,9.03,30-39,90-120K,0
101367,Employee101367,Lab Services,Lab Technician,28,Male,Married,High School,CT,Hartford,2024-08-29,,No,4050.0,48600.0,4,3.0,2,Yes,22.0,1,10,1.34,20-29,<50K,0
107294,Employee107294,Patient Support,Case Manager,39,Male,Single,Associate Degree,MA,Worcester,2014-08-05,,No,10375.0,124500.0,3,3.0,2,No,2.1,2,6,11.41,30-39,120K+,0
111236,Employee111236,Facilities,Maintenance Tech,46,Female,Divorced,Bachelor's Degree,NJ,Newark,2020-07-12,,No,5141.67,61700.0,1,2.0,3,No,30.4,8,30,5.47,40-49,50-70K,0
103925,Employee103925,It,Network Engineer,63,Male,Not Disclosed,Not Specified,NJ,Jersey City,2019-06-23,,No,6083.33,73000.0,3,3.0,2,No,8.4,1,0,6.53,60+,70-90K,0
107505,Employee107505,Surgery,Surgical Tech,36,Female,Married,Associate Degree,CT,Hartford,2025-04-17,,No,4675.0,56100.0,4,3.0,3,Yes,7.1,3,39,0.71,30-39,50-70K,0
113237,Employee113237,Human Resources,Recruiter,51,Female,Single,Associate Degree,MA,Boston,2023-08-25,,No,3791.67,45500.0,3,4.0,2,No,15.2,4,21,2.35,50-59,<50K,0
102507,Employee102507,Surgery,Surgical Tech,36,Female,Divorced,Bachelor's Degree,NY,Syracuse,2020-09-29,,No,4816.67,57800.0,4,4.0,3,No,13.8,2,30,5.26,30-39,50-70K,0
107200,Employee107200,Pharmacy,Pharmacist,21,Female,Divorced,Associate Degree,PA,Pittsburgh,2021-03-08,2023-08-01,Yes,7633.33,91600.0,4,2.0,3,No,6.8,4,38,2.4,20-29,90-120K,1
105876,Employee105876,Pharmacy,Pharmacist,44,Female,Divorced,Bachelor's Degree,NY,Albany,2014-12-18,,No,8050.0,96600.0,3,2.0,2,Yes,3.6,0,24,11.04,40-49,90-120K,0
107459,Employee107459,Lab Services,Lab Technician,34,Male,Divorced,High School,PA,Philadelphia,2025-11-29,,No,3716.67,44600.0,2,1.0,3,No,22.7,2,13,0.09,30-39,<50K,0
108655,Employee108655,Facilities,Maintenance Tech,22,Female,Single,Associate Degree,NJ,Newark,2017-07-30,,No,4341.67,52100.0,2,2.0,3,No,9.8,2,11,8.42,20-29,50-70K,0
101574,Employee101574,Administration,Admin Assistant,30,Male,Single,Bachelor's Degree,NJ,Newark,2016-11-11,,No,5925.0,71100.0,4,2.0,2,No,14.4,4,19,9.14,30-39,70-90K,0
104889,Employee104889,Administration,Records Clerk,34,Male,Divorced,Bachelor's Degree,NY,Syracuse,2023-08-23,,No,4075.0,48900.0,3,4.0,3,No,10.8,0,20,2.36,30-39,<50K,0
100309,Employee100309,Lab Services,Lab Technician,53,Male,Divorced,Associate Degree,NJ,Newark,2024-04-07,,No,5200.0,62400.0,3,3.0,4,No,36.5,3,18,1.74,50-59,50-70K,0
110314,Employee110314,Facilities,Custodian,27,Female,Not Disclosed,Not Specified,CT,New Haven,2015-07-11,,No,5183.33,62200.0,3,3.0,3,No,8.4,1,26,10.48,20-29,50-70K,0
106508,Employee106508,Radiology,Radiologic Technologist,32,Female,Divorced,Bachelor's Degree,CT,New Haven,2016-02-25,,No,6266.67,75200.0,4,3.0,3,Yes,6.1,2,27,9.85,30-39,70-90K,0
100580,Employee100580,Finance,Billing Specialist,28,Female,Married,Master's Degree,PA,Philadelphia,2019-07-27,,No,8066.67,96800.0,4,4.0,3,Yes,16.1,5,34,6.43,20-29,90-120K,0
112394,Employee112394,Radiology,Imaging Specialist,35,Female,Single,Bachelor's Degree,PA,Pittsburgh,2020-12-27,2025-10-30,Yes,7558.33,90700.0,2,4.0,3,No,7.5,3,15,4.84,30-39,90-120K,1
101706,Employee101706,Patient Support,Patient Coordinator,48,Female,Single,Bachelor's Degree,NJ,Jersey City,2025-04-10,2025-07-07,Yes,5008.33,60100.0,2,3.0,1,No,12.1,5,0,0.24,40-49,50-70K,1
107277,Employee107277,Emergency,Paramedic,36,Male,Divorced,Master's Degree,CT,New Haven,2020-06-24,,No,5150.0,61800.0,2,3.0,4,Yes,4.8,1,46,5.52,30-39,50-70K,0
106652,Employee106652,Pharmacy,Pharmacist,30,Female,Married,Bachelor's Degree,CT,New Haven,2022-08-21,,No,7150.0,85800.0,4,5.0,5,No,35.4,3,45,3.36,30-39,70-90K,0
111979,Employee111979,Surgery,Anesthesiologist,34,Female,Divorced,Master's Degree,PA,Philadelphia,2015-06-22,,No,11708.33,140500.0,3,5.0,4,No,3.0,0,13,10.53,30-39,120K+,0
105108,Employee105108,Finance,Financial Analyst,46,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2020-10-25,,No,7575.0,90900.0,3,3.0,3,Yes,1.0,3,9,5.19,40-49,90-120K,0
112906,Employee112906,Administration,Office Manager,40,Female,Divorced,High School,NY,Buffalo,2023-03-23,2025-06-28,Yes,9666.67,116000.0,2,2.0,2,No,8.6,2,27,2.27,40-49,90-120K,1
102995,Employee102995,Patient Support,Case Manager,31,Male,Married,Associate Degree,PA,Allentown,2018-02-16,2018-05-17,Yes,10508.33,126100.0,2,2.0,2,Yes,1.0,2,41,0.25,30-39,120K+,1
